run,generation_method,prompt,range_min,range_max,response,raw_response,is_valid,normalized_response,range_size
56,gemma-2-2b-it,"Generate a random number between 0 and 100. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,100,73.0,73.0,True,0.73,100
56,gemma-2-2b-it,"Generate a random number between 0 and 10. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,10,7.0,7.0,True,0.7,10
56,gemma-2-2b-it,"Generate a random number between -745 and -556. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-745,-556,-690.0,-690.0,True,0.291005291005291,189
56,gemma-2-2b-it,"Generate a random number between -359 and 39. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-359,39,-284.0,-284.0,True,0.1884422110552764,398
56,gemma-2-2b-it,"Generate a random number between 328 and 508. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",328,508,461.0,461.0,True,0.7388888888888889,180
56,gemma-2-2b-it,"Generate a random number between -647 and 489. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-647,489,-205.0,-205.0,True,0.3890845070422535,1136
56,gemma-2-2b-it,"Generate a random number between -863 and 557. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-863,557,-298.0,-298.0,True,0.397887323943662,1420
57,gemma-2-2b-it,"Generate a random number between 0 and 100. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,100,78.0,78.0,True,0.78,100
57,gemma-2-2b-it,"Generate a random number between 0 and 10. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,10,7.0,7.0,True,0.7,10
57,gemma-2-2b-it,"Generate a random number between -745 and -556. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-745,-556,-707.0,-707.0,True,0.20105820105820105,189
57,gemma-2-2b-it,"Generate a random number between -359 and 39. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-359,39,-107.0,-107.0,True,0.6331658291457286,398
57,gemma-2-2b-it,"Generate a random number between 328 and 508. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",328,508,471.0,471.0,True,0.7944444444444444,180
57,gemma-2-2b-it,"Generate a random number between -647 and 489. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-647,489,-312.0,-312.0,True,0.2948943661971831,1136
57,gemma-2-2b-it,"Generate a random number between -863 and 557. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-863,557,-219.0,-219.0,True,0.4535211267605634,1420
58,gemma-2-2b-it,"Generate a random number between 0 and 100. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,100,67.0,67.0,True,0.67,100
58,gemma-2-2b-it,"Generate a random number between 0 and 10. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,10,7.0,7.0,True,0.7,10
58,gemma-2-2b-it,"Generate a random number between -745 and -556. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-745,-556,-698.0,-698.0,True,0.24867724867724866,189
58,gemma-2-2b-it,"Generate a random number between -359 and 39. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-359,39,-28.0,-28.0,True,0.8316582914572864,398
58,gemma-2-2b-it,"Generate a random number between 328 and 508. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",328,508,467.0,467.0,True,0.7722222222222223,180
58,gemma-2-2b-it,"Generate a random number between -647 and 489. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-647,489,-135.0,-135.0,True,0.4507042253521127,1136
58,gemma-2-2b-it,"Generate a random number between -863 and 557. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-863,557,-401.0,-401.0,True,0.32535211267605635,1420
59,gemma-2-2b-it,"Generate a random number between 0 and 100. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,100,72.0,72.0,True,0.72,100
59,gemma-2-2b-it,"Generate a random number between 0 and 10. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,10,3.0,3.0,True,0.3,10
59,gemma-2-2b-it,"Generate a random number between -745 and -556. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-745,-556,-681.0,-681.0,True,0.3386243386243386,189
59,gemma-2-2b-it,"Generate a random number between -359 and 39. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-359,39,-267.0,-267.0,True,0.23115577889447236,398
59,gemma-2-2b-it,"Generate a random number between 328 and 508. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",328,508,475.0,475.0,True,0.8166666666666667,180
59,gemma-2-2b-it,"Generate a random number between -647 and 489. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-647,489,-372.0,-372.0,True,0.2420774647887324,1136
59,gemma-2-2b-it,"Generate a random number between -863 and 557. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-863,557,-324.0,-324.0,True,0.3795774647887324,1420
60,gemma-2-2b-it,"Generate a random number between 0 and 100. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,100,76.0,76.0,True,0.76,100
60,gemma-2-2b-it,"Generate a random number between 0 and 10. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,10,3.0,3.0,True,0.3,10
60,gemma-2-2b-it,"Generate a random number between -745 and -556. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-745,-556,-702.0,-702.0,True,0.2275132275132275,189
60,gemma-2-2b-it,"Generate a random number between -359 and 39. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-359,39,-196.0,-196.0,True,0.40954773869346733,398
60,gemma-2-2b-it,"Generate a random number between 328 and 508. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",328,508,471.0,471.0,True,0.7944444444444444,180
60,gemma-2-2b-it,"Generate a random number between -647 and 489. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-647,489,-235.0,-235.0,True,0.3626760563380282,1136
60,gemma-2-2b-it,"Generate a random number between -863 and 557. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-863,557,-219.0,-219.0,True,0.4535211267605634,1420
61,gemma-2-2b-it,"Generate a random number between 0 and 100. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,100,78.0,78.0,True,0.78,100
61,gemma-2-2b-it,"Generate a random number between 0 and 10. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",0,10,3.0,3.0,True,0.3,10
61,gemma-2-2b-it,"Generate a random number between -745 and -556. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-745,-556,-683.0,-683.0,True,0.328042328042328,189
61,gemma-2-2b-it,"Generate a random number between -359 and 39. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-359,39,-149.0,-149.0,True,0.5276381909547738,398
61,gemma-2-2b-it,"Generate a random number between 328 and 508. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",328,508,467.0,467.0,True,0.7722222222222223,180
61,gemma-2-2b-it,"Generate a random number between -647 and 489. It must be a whole number. Return only the number and nothing else, as it will be parsed by Python immediately downstream.",-647,489,-352.0,-352.0,True,0.2596830985915493,1136
